Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2026-03-28,2026,뉴스데스크 (MBC),3.7,10.24,10.0,-6.54,평균 이하,-1.94,정상 범위,4.9,-1.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-29,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,12.0,-1.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-30,2026,뉴스데스크 (MBC),18.3,10.24,10.0,8.06,평균 이상,2.39,이상치(급증),17.2,1.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-03-31,2026,뉴스데스크 (MBC),15.2,10.24,10.0,4.96,평균 이상,1.47,정상 범위,9.1,6.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-01,2026,뉴스데스크 (MBC),7.2,10.24,10.0,-3.04,평균 이하,-0.9,정상 범위,11.9,-4.7,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-02,2026,뉴스데스크 (MBC),4.5,10.24,10.0,-5.74,평균 이하,-1.7,정상 범위,4.0,0.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-03,2026,뉴스데스크 (MBC),5.6,10.24,10.0,-4.64,평균 이하,-1.37,정상 범위,6.1,-0.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-04,2026,뉴스데스크 (MBC),8.0,10.24,10.0,-2.24,평균 이하,-0.66,정상 범위,3.7,4.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-05,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,10.3,0.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-06,2026,뉴스데스크 (MBC),12.8,10.24,10.0,2.56,평균 이상,0.76,정상 범위,18.3,-5.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-07,2026,뉴스데스크 (MBC),7.9,10.24,10.0,-2.34,평균 이하,-0.69,정상 범위,15.2,-7.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-08,2026,뉴스데스크 (MBC),10.0,10.24,10.0,-0.24,평균 이하,-0.07,정상 범위,7.2,2.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
