Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-08-12,2025,뉴스광장 2부 (KBS),18.8,10.92,10.9,7.88,평균 이상,2.93,이상치(급증),11.8,7.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-13,2025,뉴스광장 2부 (KBS),13.0,10.92,10.9,2.08,평균 이상,0.77,정상 범위,15.4,-2.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-14,2025,뉴스광장 2부 (KBS),18.2,10.92,10.9,7.28,평균 이상,2.71,이상치(급증),12.6,5.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-15,2025,뉴스광장 2부 (KBS),14.1,10.92,10.9,3.18,평균 이상,1.18,정상 범위,13.5,0.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-18,2025,뉴스광장 2부 (KBS),12.9,10.92,10.9,1.98,평균 이상,0.74,정상 범위,12.2,0.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-19,2025,뉴스광장 2부 (KBS),13.6,10.92,10.9,2.68,평균 이상,1.0,정상 범위,14.4,-0.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-20,2025,뉴스광장 2부 (KBS),7.0,10.92,10.9,-3.92,평균 이하,-1.45,정상 범위,5.3,1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-21,2025,뉴스광장 2부 (KBS),15.0,10.92,10.9,4.08,평균 이상,1.52,정상 범위,18.8,-3.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-22,2025,뉴스광장 2부 (KBS),2.2,10.92,10.9,-8.72,평균 이하,-3.24,이상치(급감),13.0,-10.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-25,2025,뉴스광장 2부 (KBS),12.9,10.92,10.9,1.98,평균 이상,0.74,정상 범위,18.2,-5.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-26,2025,뉴스광장 2부 (KBS),11.5,10.92,10.9,0.58,평균 이상,0.22,정상 범위,14.1,-2.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-27,2025,뉴스광장 2부 (KBS),10.8,10.92,10.9,-0.12,평균 이하,-0.04,정상 범위,12.9,-2.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-28,2025,뉴스광장 2부 (KBS),12.3,10.92,10.9,1.38,평균 이상,0.51,정상 범위,13.6,-1.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-08-29,2025,뉴스광장 2부 (KBS),14.0,10.92,10.9,3.08,평균 이상,1.15,정상 범위,7.0,7.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-01,2025,뉴스광장 2부 (KBS),13.4,10.92,10.9,2.48,평균 이상,0.92,정상 범위,15.0,-1.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-02,2025,뉴스광장 2부 (KBS),13.5,10.92,10.9,2.58,평균 이상,0.96,정상 범위,2.2,11.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-03,2025,뉴스광장 2부 (KBS),11.7,10.92,10.9,0.78,평균 이상,0.29,정상 범위,12.9,-1.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-04,2025,뉴스광장 2부 (KBS),11.4,10.92,10.9,0.48,평균 이상,0.18,정상 범위,11.5,-0.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-05,2025,뉴스광장 2부 (KBS),13.0,10.92,10.9,2.08,평균 이상,0.77,정상 범위,10.8,2.2,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-08,2025,뉴스광장 2부 (KBS),11.7,10.92,10.9,0.78,평균 이상,0.29,정상 범위,12.3,-0.6,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-09,2025,뉴스광장 2부 (KBS),13.3,10.92,10.9,2.38,평균 이상,0.89,정상 범위,14.0,-0.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-10,2025,뉴스광장 2부 (KBS),12.4,10.92,10.9,1.48,평균 이상,0.55,정상 범위,13.4,-1.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-11,2025,뉴스광장 2부 (KBS),12.1,10.92,10.9,1.18,평균 이상,0.44,정상 범위,13.5,-1.4,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-12,2025,뉴스광장 2부 (KBS),15.5,10.92,10.9,4.58,평균 이상,1.7,정상 범위,11.7,3.8,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-15,2025,뉴스광장 2부 (KBS),13.1,10.92,10.9,2.18,평균 이상,0.81,정상 범위,11.4,1.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-16,2025,뉴스광장 2부 (KBS),10.5,10.92,10.9,-0.42,평균 이하,-0.15,정상 범위,13.0,-2.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-17,2025,뉴스광장 2부 (KBS),10.7,10.92,10.9,-0.22,평균 이하,-0.08,정상 범위,11.7,-1.0,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-18,2025,뉴스광장 2부 (KBS),8.6,10.92,10.9,-2.32,평균 이하,-0.86,정상 범위,13.3,-4.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-19,2025,뉴스광장 2부 (KBS),14.7,10.92,10.9,3.78,평균 이상,1.41,정상 범위,12.4,2.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-22,2025,뉴스광장 2부 (KBS),9.8,10.92,10.9,-1.12,평균 이하,-0.41,정상 범위,12.1,-2.3,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-23,2025,뉴스광장 2부 (KBS),11.4,10.92,10.9,0.48,평균 이상,0.18,정상 범위,15.5,-4.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-24,2025,뉴스광장 2부 (KBS),9.0,10.92,10.9,-1.92,평균 이하,-0.71,정상 범위,13.1,-4.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-25,2025,뉴스광장 2부 (KBS),17.4,10.92,10.9,6.48,평균 이상,2.41,이상치(급증),10.5,6.9,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-26,2025,뉴스광장 2부 (KBS),10.0,10.92,10.9,-0.92,평균 이하,-0.34,정상 범위,10.7,-0.7,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-29,2025,뉴스광장 2부 (KBS),10.1,10.92,10.9,-0.82,평균 이하,-0.3,정상 범위,8.6,1.5,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
2025-09-30,2025,뉴스광장 2부 (KBS),17.8,10.92,10.9,6.88,평균 이상,2.56,이상치(급증),14.7,3.1,2.69,24.67,0.12,9.17,12.8,3.63,2.2,18.8,196.0
