Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-07-03,2025,뉴스투데이 제주 (MBC),1.6,2.87,2.7,-1.27,평균 이하,-0.63,정상 범위,2.8,-1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-04,2025,뉴스투데이 제주 (MBC),2.5,2.87,2.7,-0.37,평균 이하,-0.18,정상 범위,1.6,0.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-07,2025,뉴스투데이 제주 (MBC),3.1,2.87,2.7,0.23,평균 이상,0.12,정상 범위,3.1,0.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-08,2025,뉴스투데이 제주 (MBC),1.2,2.87,2.7,-1.67,평균 이하,-0.83,정상 범위,3.7,-2.5,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-09,2025,뉴스투데이 제주 (MBC),0.2,2.87,2.7,-2.67,평균 이하,-1.33,정상 범위,4.4,-4.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-10,2025,뉴스투데이 제주 (MBC),3.1,2.87,2.7,0.23,평균 이상,0.12,정상 범위,0.1,3.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-11,2025,뉴스투데이 제주 (MBC),2.2,2.87,2.7,-0.67,평균 이하,-0.33,정상 범위,0.6,1.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-14,2025,뉴스투데이 제주 (MBC),4.8,2.87,2.7,1.93,평균 이상,0.96,정상 범위,1.6,3.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-15,2025,뉴스투데이 제주 (MBC),2.9,2.87,2.7,0.03,평균 이상,0.02,정상 범위,2.5,0.4,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-16,2025,뉴스투데이 제주 (MBC),2.5,2.87,2.7,-0.37,평균 이하,-0.18,정상 범위,3.1,-0.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-17,2025,뉴스투데이 제주 (MBC),6.9,2.87,2.7,4.03,평균 이상,2.01,이상치(급증),1.2,5.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-18,2025,뉴스투데이 제주 (MBC),1.1,2.87,2.7,-1.77,평균 이하,-0.88,정상 범위,0.2,0.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-21,2025,뉴스투데이 제주 (MBC),3.9,2.87,2.7,1.03,평균 이상,0.52,정상 범위,3.1,0.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-22,2025,뉴스투데이 제주 (MBC),1.3,2.87,2.7,-1.57,평균 이하,-0.78,정상 범위,2.2,-0.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-07-23,2025,뉴스투데이 제주 (MBC),0.5,2.87,2.7,-2.37,평균 이하,-1.18,정상 범위,4.8,-4.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
