Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-07-25,2025,JIBS 8뉴스 (JIBS),3.0,2.1,2.0,0.9,평균 이상,0.64,정상 범위,2.1,0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-26,2025,JIBS 8뉴스 (JIBS),0.1,2.1,2.0,-2.0,평균 이하,-1.43,정상 범위,2.6,-2.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-27,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,0.6,-0.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-28,2025,JIBS 8뉴스 (JIBS),2.1,2.1,2.0,-0.0,평균 이상,-0.0,정상 범위,0.8,1.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-29,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,0.7,-0.3,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-30,2025,JIBS 8뉴스 (JIBS),2.0,2.1,2.0,-0.1,평균 이하,-0.07,정상 범위,3.2,-1.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-07-31,2025,JIBS 8뉴스 (JIBS),3.3,2.1,2.0,1.2,평균 이상,0.85,정상 범위,0.1,3.2,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-01,2025,JIBS 8뉴스 (JIBS),0.4,2.1,2.0,-1.7,평균 이하,-1.21,정상 범위,3.0,-2.6,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-02,2025,JIBS 8뉴스 (JIBS),2.2,2.1,2.0,0.1,평균 이상,0.07,정상 범위,0.1,2.1,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-03,2025,JIBS 8뉴스 (JIBS),2.9,2.1,2.0,0.8,평균 이상,0.57,정상 범위,0.4,2.5,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-04,2025,JIBS 8뉴스 (JIBS),1.7,2.1,2.0,-0.4,평균 이하,-0.29,정상 범위,2.1,-0.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-05,2025,JIBS 8뉴스 (JIBS),2.8,2.1,2.0,0.7,평균 이상,0.5,정상 범위,0.4,2.4,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-06,2025,JIBS 8뉴스 (JIBS),1.3,2.1,2.0,-0.8,평균 이하,-0.57,정상 범위,2.0,-0.7,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
2025-08-07,2025,JIBS 8뉴스 (JIBS),2.4,2.1,2.0,0.3,평균 이상,0.21,정상 범위,3.3,-0.9,1.4,66.79,1.02,1.02,2.98,1.95,0.0,9.4,274.0
